;reportingDate;productName;dealName;sti1;businessLine;productLine;region;country;signingDate;settlementDate;tradeDate;maturityDate;borrowerId;borrowerName;currency;finalAllocationDeal;finalTakeDeal;ccyFinalTakeDeal;currentCommitment;productVolume;ccyProductVolume;bestEffortDeal;rwaSpot;rwaHtm;rwaRelease;ccyRwa;totalPremium;investorId;investorName;borker;upfrontFees;upfrontFeesSkim;ccyFees;rationale;tradePrice;investorType;wal;netMargin;grossMargin;eva
723;30/11/2023;secondary;Break attack us ever certainly.;8180;itb;gcf;americas;Guam;07/12/2023;30/11/2023;03/12/2023;06/12/2023;2788964441;Cole Group;usd;24281782;25253215;usd;24281782;24281782;usd;25253215;7284534.6;6070445.5;6070445.5;eur;245;4610310445;Pull director garden throw.;Usually culture stuff.;152;173;eur;Article not pretty.;62;ecg;6;183;183;91
724;30/11/2023;cds;Onto future strong deep.;8286;itb;afa;emea;Kazakhstan;01/12/2023;30/11/2023;06/12/2023;07/12/2023;6143347963;Spencer, Russell and Hunter;gbp;13690735;18745077;usd;13690735;13690735;eur;18745077;4107220.5;3422683.75;3422683.75;usd;227;6044395776;Car age huge memory.;Word various second after agency.;195;73;eur;Strong foot citizen.;15;acg;10;120;245;47
725;30/11/2023;cds;Arrive street painting girl.;9474;clf;midCap;americas;Ireland;02/12/2023;30/11/2023;07/12/2023;07/12/2023;7940461991;Johnson-Williams;eur;74412896;74412896;gbp;62150325;34272387;eur;34498572;22323868.8;18603224.0;8568096.75;eur;36;873728055;Very college agree.;Evidence big type room.;247;104;eur;Industry democratic.;85;bcg;9;204;204;72
726;30/11/2023;picr;Technology say certain art.;8137;itb;mining;apac;Saint Barthelemy;07/12/2023;01/12/2023;05/12/2023;06/12/2023;3337502656;Schmidt-Murphy;gbp;71909326;71909326;eur;28348966;28348966;usd;71909326;21572797.8;17977331.5;7087241.5;usd;82;5861767739;Public doctor until.;Trip where management.;158;77;gbp;Floor change would.;60;scg;2;86;241;55
727;30/11/2023;secondary;Task we over west dog.;8675;era;export finance;apac;Iran;30/11/2023;30/11/2023;06/12/2023;09/12/2023;2830687745;Wilson-Weber;gbp;40374169;43066290;eur;15420897;15420897;usd;43066290;12112250.7;10093542.25;3855224.25;usd;127;5669374760;At her crime soldier write total.;Final wonder can necessary.;44;90;usd;Computer own.;100;acg;4;147;147;217
728;30/11/2023;picr;Able group put see while season.;3076;itb;mining;apac;Malaysia;09/12/2023;01/12/2023;09/12/2023;10/12/2023;7673835109;Ali Group;usd;24746386;67711588;gbp;24746386;24746386;gbp;32382332;7423915.8;6186596.5;6186596.5;gbp;10;4793195087;Movie miss better rule rock.;Ball happen size maybe yet into.;237;225;usd;Also player tough.;84;acg;5;21;24;152
729;30/11/2023;picr;Finally eye bar west common.;7557;itb;shipping;americas;Anguilla;09/12/2023;05/12/2023;09/12/2023;08/12/2023;314162500;Osborne and Sons;eur;80683099;80683099;eur;50968115;10479599;usd;79088181;24204929.7;20170774.75;2619899.75;eur;61;451722129;Guess unit truth consider all.;Step even it under.;12;138;usd;Piece subject.;105;scg;2;36;36;212
730;30/11/2023;picr;Difficult pull behavior then.;3476;itb;infra;apac;Indonesia;09/12/2023;08/12/2023;09/12/2023;10/12/2023;5199536550;Barajas-Rivas;eur;60823295;60823295;eur;31322442;31322442;gbp;54757853;18246988.5;15205823.75;7830610.5;gbp;64;4588138493;Machine through another cost.;Let admit data tree what.;192;105;usd;Land important way.;94;bcg;9;212;212;137
731;30/11/2023;secondary;Size meet poor president through.;8517;itb;shipping;emea;Belgium;03/12/2023;01/12/2023;08/12/2023;09/12/2023;3416597129;Coleman-Jennings;usd;41499697;41499697;eur;41499697;17394874;gbp;41499697;12449909.1;10374924.25;4348718.5;usd;196;4628611935;Before forget fine nation half.;Information appear kid.;132;71;usd;Add boy interview.;76;ecg;6;85;97;183
732;30/11/2023;cri;Next hard specific.;9153;itb;shipping;emea;Barbados;09/12/2023;01/12/2023;06/12/2023;07/12/2023;4348912668;Wiley-Francis;gbp;22228876;36327957;usd;22228876;22228876;eur;36327957;6668662.8;5557219.0;5557219.0;eur;126;4258975383;Public financial even.;Piece population entire because.;202;32;usd;Rich religious road.;54;bcg;7;201;201;227
733;30/11/2023;cri;Quite expert seat poor.;4126;era;midCap;emea;Samoa;08/12/2023;06/12/2023;06/12/2023;07/12/2023;7146213550;Jones Inc;gbp;21793301;68439108;gbp;21793301;21793301;gbp;68439108;6537990.3;5448325.25;5448325.25;gbp;219;2216016819;Week kitchen onto sure western.;Few again final part.;37;245;eur;Write start suggest.;25;ecg;4;111;174;214
734;30/11/2023;securitization;Among charge force let.;9206;itb;shipping;americas;Thailand;04/12/2023;02/12/2023;06/12/2023;09/12/2023;2125371303;Lopez LLC;eur;43357926;43357926;usd;43357926;27111267;usd;43357926;13007377.799999999;10839481.5;6777816.75;eur;61;444691045;Buy the boy behind moment.;Certainly everything bad act.;93;212;gbp;Generation would.;104;ecg;6;39;39;149
735;30/11/2023;cds;Fire lawyer service tell.;9809;era;power;apac;Guinea-Bissau;04/12/2023;03/12/2023;09/12/2023;03/12/2023;1063055265;Sullivan and Sons;gbp;51866047;51866047;eur;51866047;51866047;usd;30367367;15559814.1;12966511.75;12966511.75;usd;74;7298478088;Soon popular list she question.;Cause think begin today local.;17;219;gbp;Pay he hospital.;84;ecg;9;203;203;79
736;30/11/2023;securitization;Safe at sing six.;6228;itb;power;americas;Svalbard & Jan Mayen Islands;01/12/2023;30/11/2023;03/12/2023;09/12/2023;1113633374;Smith-Ross;gbp;37366779;62799751;gbp;37366779;37366779;usd;62799751;11210033.7;9341694.75;9341694.75;gbp;227;2264603583;Author big analysis certain set.;Degree effect challenge clearly.;243;109;gbp;Standard specific.;86;ecg;8;43;229;237
737;30/11/2023;cri;Gas military key prevent a.;8887;clf;aviation;emea;Belize;10/12/2023;06/12/2023;09/12/2023;07/12/2023;4342534681;Huerta, Park and Bowen;usd;31736935;38822722;eur;31736935;31736935;eur;38822722;9521080.5;7934233.75;7934233.75;eur;199;9468375075;Camera defense data place.;Attorney family beat visit.;162;153;eur;How short live.;52;acg;1;212;249;94
738;30/11/2023;cds;Fine us model hope different.;387;clf;afa;emea;Uruguay;04/12/2023;30/11/2023;04/12/2023;05/12/2023;8648251169;Sanchez, Byrd and Carter;usd;59447225;59447225;gbp;17546939;17546939;eur;59447225;17834167.5;14861806.25;4386734.75;usd;119;1850717677;Factor staff start foreign.;Find cost to movie meet.;188;117;eur;On important have.;66;bcg;2;173;205;41
739;30/11/2023;picr;Any prove father line join.;3619;clf;mining;apac;Andorra;30/11/2023;30/11/2023;09/12/2023;04/12/2023;4418923770;Camacho PLC;usd;30369020;48335030;usd;21089525;21089525;eur;24933636;9110706.0;7592255.0;5272381.25;eur;214;2964959571;Customer woman think take.;Camera fast special act business.;126;183;gbp;Site article apply.;66;scg;5;245;246;199
740;30/11/2023;securitization;Newspaper evening hour how.;2507;itb;export finance;americas;French Guiana;10/12/2023;08/12/2023;10/12/2023;09/12/2023;86429704;Sanders, Joyce and Rios;usd;39567633;91314296;gbp;39567633;39567633;gbp;80262437;11870289.9;9891908.25;9891908.25;gbp;235;8462874442;Program morning beat whom.;Pretty whose story so buy.;114;141;gbp;Daughter her.;32;acg;2;197;197;244
741;30/11/2023;cds;Across your event force leader.;2041;clf;power;apac;Korea;07/12/2023;03/12/2023;03/12/2023;04/12/2023;1007504487;Hernandez-Dodson;eur;73489722;73489722;gbp;50809992;11881269;usd;73489722;22046916.599999998;18372430.5;2970317.25;usd;186;1272295765;Wide week good stay.;Him now national machine.;126;168;usd;Artist risk college.;89;scg;7;96;97;33
742;30/11/2023;cri;Good his that rest.;8082;itb;infra;apac;Mauritius;09/12/2023;04/12/2023;10/12/2023;05/12/2023;3455391706;Miller-Lowe;usd;91509564;91509564;eur;40509818;40509818;usd;62105311;27452869.2;22877391.0;10127454.5;gbp;128;374708328;Question reduce natural enter.;Goal expect loss start health.;19;100;gbp;Already project.;54;acg;7;207;236;19
743;30/11/2023;cds;Different boy chair thus.;7662;clf;midCap;emea;Bermuda;04/12/2023;02/12/2023;07/12/2023;02/12/2023;8604340036;Crane, Harrison and Knox;eur;20189546;38032087;eur;20189546;20189546;eur;38032087;6056863.8;5047386.5;5047386.5;eur;28;8282852485;Report practice after officer.;Let career financial he.;11;95;eur;Condition.;17;scg;9;69;89;171
744;30/11/2023;cri;Dark red huge do office together.;81;clf;export finance;emea;Timor-Leste;10/12/2023;04/12/2023;06/12/2023;06/12/2023;7419320462;Allen, Huerta and James;gbp;86019025;86019025;gbp;45873028;44358285;gbp;32785159;25805707.5;21504756.25;11089571.25;eur;99;5979521961;Ever minute last.;General sea country.;128;86;gbp;Think job piece.;47;ecg;9;124;124;108
745;30/11/2023;cds;Religious third plant others.;3237;clf;export finance;apac;France;05/12/2023;04/12/2023;04/12/2023;04/12/2023;9712018138;Perkins-Baker;usd;66290829;66290829;gbp;66290829;66290829;gbp;66290829;19887248.7;16572707.25;16572707.25;usd;40;2581783917;Might every rich strategy.;Much nor understand church enjoy.;145;147;usd;City fast state.;13;scg;10;217;217;66
746;30/11/2023;cri;No door raise realize over.;6287;era;mining;apac;Liechtenstein;02/12/2023;30/11/2023;02/12/2023;08/12/2023;1710638541;Garrett-Anderson;usd;92260323;92260323;usd;92260323;80704918;gbp;61645807;27678096.9;23065080.75;20176229.5;usd;159;9506970047;Almost sign detail.;Yeah identify staff thing.;198;249;usd;Character face.;69;bcg;6;215;215;137
747;30/11/2023;cds;Baby step accept involve.;6996;era;afa;emea;Syrian Arab Republic;02/12/2023;30/11/2023;09/12/2023;02/12/2023;6994572247;Smith-Dunn;eur;45574111;87385577;gbp;45574111;45574111;eur;87385577;13672233.299999999;11393527.75;11393527.75;gbp;36;1138982607;Free use player step trial.;Past factor test plan.;157;116;eur;Eight result.;70;bcg;3;47;47;42
748;30/11/2023;cri;Rise drug quickly cup beautiful.;1375;clf;afa;emea;Uzbekistan;04/12/2023;01/12/2023;01/12/2023;03/12/2023;3053562508;Welch-Mendez;usd;16774229;27446682;eur;16774229;16774229;eur;27446682;5032268.7;4193557.25;4193557.25;usd;179;3882603064;Figure news million.;Five establish letter you firm.;199;175;eur;Choice lead.;57;acg;10;136;149;184
749;30/11/2023;picr;Above spring yet.;8895;itb;aviation;americas;Comoros;04/12/2023;03/12/2023;08/12/2023;08/12/2023;2273096506;Wilson Inc;usd;34253180;93598594;gbp;25083591;25083591;eur;88882387;10275954.0;8563295.0;6270897.75;gbp;165;7478129376;Who full lose station.;He determine hear.;137;36;usd;Model sound wonder.;90;scg;3;227;227;106
750;30/11/2023;cds;Before free during give.;1445;clf;oil&gas;apac;Zambia;01/12/2023;30/11/2023;08/12/2023;09/12/2023;1285580072;Larson Ltd;usd;87258750;93711512;gbp;34237288;34237288;usd;43501816;26177625.0;21814687.5;8559322.0;usd;95;4223306699;Stock east television.;Enjoy dark fear fill.;245;243;gbp;Property ever.;31;scg;7;211;211;62
751;30/11/2023;secondary;Hope wall crime subject law.;4311;itb;oil&gas;emea;Iran;03/12/2023;30/11/2023;02/12/2023;30/11/2023;3911478282;Hunter, Robinson and Rodriguez;gbp;33216304;58621262;gbp;33216304;33216304;eur;58621262;9964891.2;8304076.0;8304076.0;usd;78;2478729174;Strong up your.;City man set. Day record eye of.;223;169;eur;Including put test.;48;scg;5;156;164;35
752;30/11/2023;cds;Agree tax new experience.;9858;era;shipping;apac;Myanmar;08/12/2023;05/12/2023;05/12/2023;08/12/2023;4573652247;Shaffer, Bradley and Hill;gbp;74636083;74636083;usd;34052953;34052953;usd;74636083;22390824.9;18659020.75;8513238.25;gbp;199;7849000824;Gas forget picture north.;Open behavior side water fly.;243;82;eur;Member role control.;84;bcg;8;196;196;66
753;30/11/2023;cri;Pass chance think skin.;2533;era;tmt;emea;Belize;03/12/2023;02/12/2023;09/12/2023;09/12/2023;2873534130;Bond, Montoya and Silva;gbp;67488855;67488855;usd;65913156;65913156;usd;67421203;20246656.5;16872213.75;16478289.0;eur;238;5141691621;Green one tax open.;And real late trouble.;246;106;usd;Feeling no heavy.;35;bcg;8;235;235;227
754;30/11/2023;securitization;Happen win wonder fly.;6654;era;midCap;emea;Belarus;08/12/2023;02/12/2023;07/12/2023;06/12/2023;9663263846;Hernandez-Robinson;eur;91878493;91878493;gbp;33844528;25604907;eur;22626261;27563547.9;22969623.25;6401226.75;gbp;33;9450605767;Test Republican use card rock.;Center interview three little.;58;182;gbp;Forward blue win.;48;ecg;2;203;203;176
755;30/11/2023;cds;Find onto for call field work.;5324;clf;real estate;emea;Moldova;02/12/2023;01/12/2023;05/12/2023;04/12/2023;9087970399;Welch LLC;gbp;24273244;24273244;gbp;24273244;24273244;usd;24273244;7281973.2;6068311.0;6068311.0;gbp;57;6381855392;Part note protect.;A information I also.;212;183;usd;Course high film.;14;acg;2;23;212;64
756;30/11/2023;secondary;Anyone here then value five.;6504;itb;export finance;apac;Vanuatu;08/12/2023;01/12/2023;04/12/2023;02/12/2023;9016999600;Rivera, Garcia and Jones;usd;41813470;94311648;eur;21226216;21226216;gbp;37464836;12544041.0;10453367.5;5306554.0;gbp;178;2782901308;Bed leader me cause PM plan tell.;Seat consumer store order above.;114;105;usd;Food generation.;83;ecg;9;87;198;34
757;30/11/2023;securitization;Thousand him art mouth court.;4978;itb;afa;americas;Algeria;07/12/2023;30/11/2023;10/12/2023;02/12/2023;684535077;Dunn and Sons;usd;72295229;91509221;usd;19957559;10242283;eur;87353213;21688568.7;18073807.25;2560570.75;eur;225;1453169583;Film others man fund task cause.;Past military law language prove.;143;217;usd;You road certainly.;87;acg;6;31;195;64
758;30/11/2023;cri;Service third quickly.;5181;era;oil&gas;emea;Tanzania;05/12/2023;03/12/2023;07/12/2023;06/12/2023;4372888258;Peters, Kent and Copeland;usd;18149702;18149702;gbp;17460292;17460292;usd;18149702;5444910.6;4537425.5;4365073.0;eur;216;2975209150;Car style game talk its indeed.;Send else some type.;17;64;usd;Remain it.;92;bcg;8;219;219;81
759;30/11/2023;cri;Next million technology no.;7467;itb;corporate;apac;Angola;06/12/2023;04/12/2023;08/12/2023;05/12/2023;1200102594;Kelly-Jackson;gbp;69426737;88197075;usd;55007911;34462203;eur;42043327;20828021.099999998;17356684.25;8615550.75;gbp;46;2676568833;Alone authority north class.;Tough person sea.;119;244;usd;Collection price.;72;acg;6;88;88;117
760;30/11/2023;picr;Opportunity heart front enter.;1922;clf;real estate;americas;Cameroon;10/12/2023;09/12/2023;09/12/2023;09/12/2023;843982481;Ross, Ponce and Johnson;gbp;94716365;94716365;eur;11732591;11732591;usd;94716365;28414909.5;23679091.25;2933147.75;usd;69;1817320106;Foot he example above than.;Tough east animal its.;168;23;gbp;Them once week.;98;bcg;3;204;204;179
761;30/11/2023;secondary;Put student film billion me guy.;8165;clf;export finance;apac;Isle of Man;10/12/2023;09/12/2023;09/12/2023;09/12/2023;44259725;Matthews Group;usd;75076211;75076211;gbp;75076211;60825577;usd;75076211;22522863.3;18769052.75;15206394.25;gbp;15;3078357842;Government eye send win anyone.;Month skill teach a.;176;42;eur;Subject dream boy.;61;bcg;7;217;217;162
762;30/11/2023;secondary;All night top poor consumer.;4658;clf;tmt;americas;Canada;06/12/2023;02/12/2023;02/12/2023;03/12/2023;8130657596;Campbell-Owens;eur;40463772;58205411;eur;40463772;40463772;eur;21274593;12139131.6;10115943.0;10115943.0;eur;98;4430746877;Film strong itself today.;Can anything catch card not now.;161;91;gbp;Must enough quite.;92;scg;1;148;231;62
763;30/11/2023;picr;Fish agreement house method.;3204;era;corporate;americas;Zambia;06/12/2023;01/12/2023;02/12/2023;01/12/2023;8599472437;Carney-Hoffman;eur;72651158;72651158;gbp;72651158;67099763;gbp;60781613;21795347.4;18162789.5;16774940.75;usd;224;5745853432;Blue live mission indeed.;Others choose character.;191;163;gbp;Word scene firm.;102;ecg;4;32;120;138
764;30/11/2023;secondary;Imagine strategy theory.;6669;itb;midCap;americas;Russian Federation;03/12/2023;01/12/2023;09/12/2023;06/12/2023;874218202;Arias, Lee and Gonzalez;usd;13480389;49050365;usd;13480389;13480389;gbp;49050365;4044116.6999999997;3370097.25;3370097.25;eur;134;7310386104;Major yeah throw outside hour.;Treat message several determine.;165;42;usd;Several close our.;76;acg;1;56;223;20
765;30/11/2023;cri;Together almost college although.;4975;clf;aviation;americas;Italy;05/12/2023;02/12/2023;09/12/2023;08/12/2023;8300016510;Clark Group;eur;52228147;62550645;usd;52228147;28385638;gbp;62550645;15668444.1;13057036.75;7096409.5;eur;75;7417810975;Between reflect wind case often.;Little city sort act.;167;191;gbp;Generation last.;99;ecg;4;235;235;29
766;30/11/2023;picr;Develop pressure what week last.;1773;itb;mining;apac;Burkina Faso;07/12/2023;03/12/2023;09/12/2023;05/12/2023;7222838498;Lamb, Williams and Johnson;usd;62211847;99885130;eur;54410630;46916082;eur;20250831;18663554.099999998;15552961.75;11729020.5;gbp;54;2463734565;Capital along shake well.;Article spend issue else same.;123;248;usd;After size record.;41;bcg;7;188;188;155
767;30/11/2023;cri;Thank bed success under.;6331;era;power;apac;Myanmar;03/12/2023;30/11/2023;30/11/2023;02/12/2023;4069159965;Nguyen, Fischer and Schneider;usd;92164720;92164720;gbp;16151713;16151713;eur;13297819;27649416.0;23041180.0;4037928.25;eur;198;2408558068;Class charge social imagine.;Beautiful themselves see plant.;223;92;usd;Section body check.;57;scg;2;84;183;132
768;30/11/2023;picr;Point population improve note.;8208;clf;mining;americas;Antigua and Barbuda;02/12/2023;01/12/2023;06/12/2023;04/12/2023;4084398245;Fitzgerald-Thomas;eur;96512110;96512110;gbp;28522108;28522108;usd;44886570;28953633.0;24128027.5;7130527.0;gbp;89;5881558488;Cup their tonight.;Population investment tonight.;83;121;eur;Wonder professional.;14;ecg;6;207;207;197
769;30/11/2023;cds;Same anything push stage respond.;6390;clf;oil&gas;americas;Lebanon;03/12/2023;02/12/2023;02/12/2023;02/12/2023;4249092984;Hill, Jones and Drake;gbp;89605160;89605160;eur;77208365;27342874;usd;76501012;26881548.0;22401290.0;6835718.5;gbp;199;5606673495;By community take foreign.;Theory subject until.;233;37;usd;Smile car by to to.;76;acg;9;207;207;52
770;30/11/2023;cri;Sort study mother.;6744;clf;real estate;americas;Cameroon;07/12/2023;02/12/2023;03/12/2023;09/12/2023;3395159041;Green-Scott;usd;34107589;82581118;usd;34107589;34107589;usd;51403734;10232276.7;8526897.25;8526897.25;usd;228;3379072551;Include avoid industry miss nice.;Start no drug.;159;67;usd;Wish wish per tree.;33;scg;3;78;78;32
771;30/11/2023;cds;Model four provide above.;7567;clf;real estate;apac;Guam;03/12/2023;02/12/2023;03/12/2023;10/12/2023;7243377847;Morris-Wilson;usd;61878115;88615705;usd;61878115;61878115;usd;76994019;18563434.5;15469528.75;15469528.75;usd;215;5562760528;Town run result left product.;Board age mind.;224;237;usd;West card strong.;97;scg;3;51;51;233
772;30/11/2023;cri;On try final owner shoulder.;4389;clf;tmt;americas;Namibia;04/12/2023;30/11/2023;01/12/2023;03/12/2023;8226802664;Harrison Ltd;eur;31527022;49875601;usd;15439739;15439739;usd;28989797;9458106.6;7881755.5;3859934.75;usd;129;8164912227;Full throughout serious than.;Wish then executive start.;60;101;usd;Miss detail.;86;bcg;6;184;184;203
773;30/11/2023;cds;You west measure value.;6679;era;tmt;emea;Dominica;02/12/2023;30/11/2023;07/12/2023;06/12/2023;7951166797;Price, Lawrence and Brown;usd;84715181;84715181;usd;73086676;68714570;gbp;32370592;25414554.3;21178795.25;17178642.5;eur;59;1307091590;Occur summer per compare easy.;Adult individual plan.;94;208;eur;Maintain I break.;41;ecg;5;131;131;130
774;30/11/2023;cds;Gas blue lay yourself.;7944;era;gcf;apac;Nicaragua;30/11/2023;30/11/2023;09/12/2023;07/12/2023;2576271852;Peck, Fowler and Gomez;usd;87867103;87867103;eur;16268896;16268896;eur;56502079;26360130.9;21966775.75;4067224.0;usd;72;6093111701;Clear firm left peace play.;Cold sometimes hold future big.;168;127;eur;Own course care.;24;bcg;6;14;207;60
775;30/11/2023;cds;Poor result act last from.;4366;clf;oil&gas;apac;Saint Pierre and Miquelon;01/12/2023;30/11/2023;03/12/2023;10/12/2023;4851623699;Miller-Wilson;gbp;62388638;62388638;gbp;16949744;16949744;gbp;62388638;18716591.4;15597159.5;4237436.0;eur;78;3884042922;No others once.;Leader start song who cause.;234;221;gbp;Interesting hotel.;17;acg;6;225;225;184
776;30/11/2023;cds;Bad new actually responsibility.;6056;itb;shipping;apac;Austria;08/12/2023;06/12/2023;08/12/2023;06/12/2023;9415899900;Burnett and Sons;usd;56064778;92141757;gbp;26458054;26458054;eur;63963229;16819433.4;14016194.5;6614513.5;eur;60;6405362596;Dinner choice war consumer.;Politics suggest human language.;89;32;gbp;Who perform lose.;74;acg;9;74;222;242
777;30/11/2023;cri;Should any bit evidence.;1417;era;gcf;apac;Indonesia;04/12/2023;01/12/2023;09/12/2023;08/12/2023;6792284008;Martin and Sons;usd;38871843;38871843;gbp;38871843;38871843;gbp;38871843;11661552.9;9717960.75;9717960.75;eur;155;7589503792;Claim hard sure security.;Test late product surface.;31;186;eur;Foot material.;45;ecg;5;169;169;54
778;30/11/2023;secondary;Health lot cup cost family.;5162;era;export finance;apac;Gabon;07/12/2023;30/11/2023;07/12/2023;10/12/2023;7913407447;Weeks, Roy and Estrada;gbp;34962450;71440833;gbp;34962450;15673060;usd;35943908;10488735.0;8740612.5;3918265.0;eur;135;2912938885;Forget give suffer issue man.;Visit baby under year.;80;171;usd;Anything within.;51;scg;8;118;172;223
779;30/11/2023;secondary;Health eight color business.;329;clf;power;emea;Gabon;08/12/2023;01/12/2023;06/12/2023;03/12/2023;5736168024;Cannon-Wagner;gbp;12124717;64756708;eur;12124717;12124717;gbp;62650465;3637415.1;3031179.25;3031179.25;eur;109;6768171700;You product bad.;Painting toward movie behavior.;53;89;usd;Parent listen.;14;scg;7;197;197;177
780;30/11/2023;cri;Add animal produce.;4565;itb;aviation;apac;Brazil;08/12/2023;05/12/2023;05/12/2023;08/12/2023;9592484309;Odonnell LLC;usd;94814778;94814778;eur;55469472;55469472;usd;94814778;28444433.4;23703694.5;13867368.0;usd;133;4095730743;Popular family Republican happy.;Consider almost your.;224;158;eur;Capital news ok.;70;ecg;9;238;238;103
781;30/11/2023;securitization;Health business seven consider.;5754;clf;tmt;americas;Netherlands Antilles;30/11/2023;30/11/2023;30/11/2023;02/12/2023;5634035004;Williams-Fletcher;usd;72904622;95414832;gbp;71270303;71270303;usd;78143104;21871386.599999998;18226155.5;17817575.75;eur;217;1474174488;Toward source prove about change.;Until cost current act suffer.;55;44;gbp;Kind write quality.;24;acg;5;50;152;63
782;30/11/2023;cri;Action rise wrong impact impact.;6950;itb;oil&gas;emea;Libyan Arab Jamahiriya;04/12/2023;01/12/2023;08/12/2023;04/12/2023;3835898349;Rodriguez and Sons;eur;46992348;48997961;gbp;46992348;46992348;usd;48997961;14097704.4;11748087.0;11748087.0;gbp;94;4308287718;Off nor religious represent.;Nice account lead let save.;223;121;eur;Feeling agent.;74;bcg;7;240;240;25
783;30/11/2023;securitization;Total agency commercial on box.;1573;clf;infra;emea;Chile;04/12/2023;03/12/2023;07/12/2023;08/12/2023;9968752634;Williams-Potter;usd;79734773;79734773;eur;18530107;18530107;usd;41166566;23920431.9;19933693.25;4632526.75;eur;235;679657945;Care wife between concern under.;Work young successful blood.;73;45;usd;White finish blue.;97;acg;7;120;120;78
784;30/11/2023;secondary;Politics outside message.;6594;era;oil&gas;apac;Peru;02/12/2023;30/11/2023;03/12/2023;08/12/2023;9453558270;Vargas LLC;usd;95990492;95990492;usd;52538678;12869249;usd;67191192;28797147.599999998;23997623.0;3217312.25;usd;67;9323825901;Few figure company PM pass.;Type us natural resource why.;245;23;gbp;Light director want.;49;bcg;10;228;228;31
785;30/11/2023;secondary;His employee community son music.;4279;era;gcf;apac;Myanmar;04/12/2023;01/12/2023;06/12/2023;06/12/2023;4918859678;Hendrix-Williams;usd;19827826;32616370;gbp;19827826;19827826;usd;32616370;5948347.8;4956956.5;4956956.5;usd;87;7529358296;Challenge agent senior before.;Degree few window get.;159;144;eur;Imagine support.;45;bcg;1;67;67;163
786;30/11/2023;cri;He garden that.;5016;era;power;emea;Jordan;08/12/2023;05/12/2023;08/12/2023;05/12/2023;1438178816;Thomas-Kim;eur;38509981;90594744;gbp;38509981;17117421;usd;29061594;11552994.299999999;9627495.25;4279355.25;usd;243;6804539001;Positive radio eye.;Edge experience stand thing.;159;74;gbp;Strong situation.;83;ecg;7;70;83;245
787;30/11/2023;cds;Affect price collection early.;8195;itb;midCap;apac;Trinidad and Tobago;10/12/2023;01/12/2023;05/12/2023;03/12/2023;5114894092;Robertson-Perry;usd;86704479;86704479;gbp;56261613;56261613;gbp;77842374;26011343.7;21676119.75;14065403.25;gbp;37;4699290051;Movement feel against.;Strategy democratic we Mrs.;140;92;eur;Between since under.;58;acg;2;37;128;162
788;30/11/2023;cds;Laugh allow half many let.;7422;era;shipping;apac;El Salvador;03/12/2023;02/12/2023;07/12/2023;10/12/2023;139584511;Simon, Rice and Jones;gbp;26532062;99479996;usd;26532062;26532062;usd;41639381;7959618.6;6633015.5;6633015.5;usd;112;8624038014;Field strong group ask.;Yard less water around.;194;250;eur;Project talk hit.;58;bcg;9;196;238;198
789;30/11/2023;secondary;Front cost weight often hear.;8843;clf;afa;emea;Rwanda;09/12/2023;03/12/2023;07/12/2023;04/12/2023;4074312872;Jenkins-Williams;eur;41525853;57158287;gbp;41525853;28029212;eur;38290231;12457755.9;10381463.25;7007303.0;eur;240;7088727096;Agency parent laugh no project.;Help rather environment.;63;114;gbp;Man operation.;14;bcg;9;83;83;19
790;30/11/2023;picr;Several law court beat game wait.;6240;itb;midCap;apac;Honduras;01/12/2023;30/11/2023;09/12/2023;10/12/2023;6378929137;Jones-Moore;usd;33537450;33537450;eur;29226509;29226509;gbp;26520020;10061235.0;8384362.5;7306627.25;eur;240;7789826252;Have key number material play.;Dinner democratic during age.;23;38;usd;Size likely mission.;100;scg;8;98;221;195
791;30/11/2023;securitization;Morning arrive bag recently.;6614;itb;corporate;emea;Tuvalu;05/12/2023;02/12/2023;08/12/2023;02/12/2023;4581089539;Wilson Ltd;eur;37771639;37771639;eur;37771639;37771639;eur;37771639;11331491.7;9442909.75;9442909.75;gbp;40;1205315230;Record then three throw TV.;Itself before offer get produce.;209;125;gbp;Detail very.;27;acg;6;38;248;115
792;30/11/2023;securitization;Eye side budget leader idea.;4433;itb;power;apac;Estonia;07/12/2023;06/12/2023;06/12/2023;08/12/2023;9202735623;Kim, Francis and Sanders;eur;54220023;54220023;eur;26015507;26015507;usd;54220023;16266006.899999999;13555005.75;6503876.75;gbp;82;3778022890;Off foreign past sing plan hard.;Treat difficult bag happy reduce.;195;172;usd;Agent career of.;28;acg;4;170;170;137
793;30/11/2023;cds;Challenge former open party.;2460;itb;corporate;emea;Montenegro;03/12/2023;01/12/2023;06/12/2023;08/12/2023;8553263946;Murillo Group;usd;84806349;84806349;usd;80295607;80295607;usd;80137846;25441904.7;21201587.25;20073901.75;eur;29;3786607567;No stuff particularly less.;Building see their soon.;81;77;gbp;Practice reality.;18;bcg;3;95;223;84
794;30/11/2023;cds;Role over main seek.;7337;itb;oil&gas;americas;United States of America;10/12/2023;01/12/2023;04/12/2023;10/12/2023;5710025859;Clark, Lamb and Fields;gbp;92247247;92247247;usd;43476987;43476987;usd;22976313;27674174.099999998;23061811.75;10869246.75;gbp;107;227729523;Billion positive land stop.;Everything stock place travel.;240;207;gbp;However hold her.;66;scg;3;163;163;40
